S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
15,14,,S,DA,34,13-14,286.8145229,1.58,FALSE,11.835576,,9.374194444,78.90661111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90661111111112 9.374194444444445, 78.90444444444445 9.375472222222223)"
16,15,,S,DA,34,14-15,276.5688484,0.63,FALSE,10.836214,,9.375472222,78.90444444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90444444444445 9.375472222222223, 78.90225000000001 9.376750000000001)"
17,16,,S,DA,34,15-16,279.1465834,3.01,FALSE,11.365147,,9.37675,78.90225,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90225000000001 9.376750000000001, 78.90005555555557 9.378027777777778)"
18,17,,S,DA,34,16-17,279.5284936,2.05,FALSE,10.931116,,9.378027778,78.90005556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90005555555557 9.378027777777778, 78.89786111111111 9.379305555555556)"
19,18,,T,DB,34,17-18,277.5054929,1.93,FALSE,11.481862,"0°7'12""R",9.379305556,78.89786111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89786111111111 9.379305555555556, 78.89566666666667 9.380583333333334)"
20,19,,S,DA,34,18-19,279.6458057,1.18,FALSE,11.156248,,9.380583333,78.89566667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89566666666667 9.380583333333334, 78.89347222222223 9.381833333333335)"
21,20,,S,DA,34,19-20,277.6940375,1.86,FALSE,11.651665,,9.381833333,78.89347222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89347222222223 9.381833333333335, 78.89113888888889 9.38313888888889)"
22,21,,S,DA,34,20-21,296.2202815,2.07,FALSE,11.155605,,9.383138889,78.89113889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89113888888889 9.38313888888889, 78.88900000000001 9.384416666666667)"
23,22,,S,DA,34,21-22,274.0346276,1.96,FALSE,11.572143,,9.384416667,78.889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88900000000001 9.384416666666667, 78.88680555555557 9.385694444444445)"
24,23,,S,DA,34,22-23,279.9904294,3.12,FALSE,12.540241,,9.385694444,78.88680556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88680555555557 9.385694444444445, 78.88475000000001 9.386861111111111)"
25,24,2W,T,DB,34,23-24,259.2796199,1.85,FALSE,11.603639,"10°42'36""R",9.386861111,78.88475,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88475000000001 9.386861111111111, 78.88236111111111 9.387694444444444)"
26,25,,S,DA,34,24-25,278.6166268,2.11,FALSE,11.292792,,9.387694444,78.88236111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88236111111111 9.387694444444444, 78.87988888888889 9.388583333333333)"
27,26,,S,DA,34,25-26,289.537012,3.25,FALSE,11.130127,,9.388583333,78.87988889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87988888888889 9.388583333333333, 78.87730555555555 9.389444444444443)"
28,27,,S,DA,34,26-27,298.4462675,2.07,FALSE,11.229691,,9.389444444,78.87730556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87730555555555 9.389444444444443, 78.87488888888888 9.390305555555555)"
29,28,,S,DA,34,27-28,283.5833503,1.23,FALSE,11.768071,,9.390305556,78.87488889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87488888888888 9.390305555555555, 78.87249999999999 9.391166666666667)"
30,29,,S,DA,34,28-29,278.9961357,1.94,FALSE,12.085785,,9.391166667,78.8725,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87249999999999 9.391166666666667, 78.87013888888889 9.392)"
31,30,,T,DB,34,29-30,275.3323541,2.87,FALSE,12.529464,"4°1'12""R",9.392,78.87013889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87013888888889 9.392, 78.86752777777777 9.39275)"
32,31,,S,DA+3,37,30-31,299.287661,3.11,FALSE,13.408202,,9.39275,78.86752778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86752777777777 9.39275, 78.86494444444443 9.393583333333332)"
33,32,,S,DA,34,31-32,295.8705176,4.08,FALSE,15.067254,,9.393583333,78.86494444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86494444444443 9.393583333333332, 78.86230555555555 9.394361111111111)"
34,33,,S,DA+3,37,32-33,303.5940249,3.72,FALSE,12.833655,,9.394361111,78.86230556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86230555555555 9.394361111111111, 78.85977777777777 9.395111111111111)"
35,34,,S,DA,34,33-34,290.1947418,1.32,FALSE,14.691563,,9.395111111,78.85977778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85977777777777 9.395111111111111, 78.85713888888888 9.395916666666666)"
36,35,,T,DB,34,34-35,302.507048,0.29,FALSE,16.178234,"23°13'48""L",9.395916667,78.85713889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85713888888888 9.395916666666666, 78.85552777777777 9.397305555555555)"
37,36,2W,T,DC+6,41,35-36,234.0697186,2.28,FALSE,17.783396,"48°52'48""R",9.397305556,78.85552778,GOOD,Available,"LT,11KV", NH ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85552777777777 9.397305555555555, 78.85605555555556 9.400194444444445)"
38,37,,S,DA,34,36-37,324.1993755,1.34,FALSE,16.455576,,9.400194444,78.85605556,GOOD,Available,2-11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85605555555556 9.400194444444445, 78.85652777777777 9.403111111111112)"
39,38,,T,DB+6,40,37-38,327.3668259,1.17,FALSE,15.147076,"48°56'60""L",9.403111111,78.85652778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85652777777777 9.403111111111112, 78.85569444444444 9.403861111111112)"
40,39,,T,DB+6,40,38-39,122.7991993,1.36,FALSE,15.906605,"43°58'48""L",9.403861111,78.85569444,GOOD,Available,110KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85569444444444 9.403861111111112, 78.85549999999999 9.406194444444445)"
41,40,,S,DA,34,39-40,257.1979059,0.39,FALSE,15.847341,,9.406194444,78.8555,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85549999999999 9.406194444444445, 78.85522222222221 9.408694444444444)"
42,41,,S,DA,34,40-41,280.1302758,2.64,FALSE,16.133978,,9.408694444,78.85522222,GOOD,Available,33KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85522222222221 9.408694444444444, 78.85497222222222 9.411333333333333)"
43,42,,T,DB,34,41-42,292.6674515,2.11,FALSE,15.236219,"20°48'36""L",9.411333333,78.85497222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85497222222222 9.411333333333333, 78.85619444444444 9.41375)"
44,43,,S,DA,34,42-43,297.9314296,1.84,FALSE,14.301386,,9.41375,78.85619444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85619444444444 9.41375, 78.85747222222221 9.416277777777777)"
45,44,,S,DA+3,37,43-44,316.020072,0.49,FALSE,14.485475,,9.416277778,78.85747222,GOOD,Available,,"ROAD, CANAL",Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85747222222221 9.416277777777777, 78.85872222222221 9.418805555555554)"
46,45,,S,DA,34,44-45,311.0733794,1.14,FALSE,13.917225,,9.418805556,78.85872222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85872222222221 9.418805555555554, 78.86002777777777 9.421333333333333)"
47,46,,S,DA,34,45-46,313.6416283,3.17,FALSE,13.284653,,9.421333333,78.86002778,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86002777777777 9.421333333333333, 78.86127777777777 9.42386111111111)"
48,47,2W,T,DB,34,46-47,311.7698126,1.53,FALSE,13.619827,"7°20'24""L",9.423861111,78.86127778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86127777777777 9.42386111111111, 78.86263888888888 9.425888888888888)"
49,48,,S,DA,34,47-48,267.9385204,1.18,FALSE,14.000879,,9.425888889,78.86263889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86263888888888 9.425888888888888, 78.8641111111111 9.428027777777777)"
50,49,,S,DA,34,48-49,286.4079628,0.7,FALSE,14.148685,,9.428027778,78.86411111,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8641111111111 9.428027777777777, 78.86561111111111 9.430222222222222)"
51,50,,S,DA,34,49-50,294.4857178,0.48,FALSE,12.950582,,9.430222222,78.86561111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86561111111111 9.430222222222222, 78.86719444444444 9.432527777777777)"
52,51,,S,DA,34,50-51,308.2687815,0.05,FALSE,12.462167,,9.432527778,78.86719444,GOOD,Available,LT,College Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86719444444444 9.432527777777777, 78.86844444444444 9.434444444444445)"
53,52,,S,DA,34,51-52,254.9937815,0.6,FALSE,12.558083,,9.434444444,78.86844444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86844444444444 9.434444444444445, 78.86975 9.436305555555556)"
54,53,,T,DB,34,52-53,249.4906176,0.72,FALSE,13.834574,"31°50'60""R",9.436305556,78.86975,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86975 9.436305555555556, 78.86983333333333 9.438638888888889)"
55,54,,S,DA,34,53-54,256.2934549,1.23,FALSE,13.314589,,9.438638889,78.86983333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86983333333333 9.438638888888889, 78.86994444444444 9.440805555555556)"
56,55,,S,DA,34,54-55,240.3639376,1.05,FALSE,14.544644,,9.440805556,78.86994444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86994444444444 9.440805555555556, 78.8701111111111 9.443333333333333)"
57,56,,S,DA,34,55-56,279.5984967,1.17,FALSE,14.095237,,9.443333333,78.87011111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8701111111111 9.443333333333333, 78.87025 9.44575)"
58,57,,S,DA,34,56-57,269.2925389,1.43,FALSE,13.617807,,9.44575,78.87025,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87025 9.44575, 78.87036111111111 9.44825)"
59,58,,S,DA,34,57-58,277.2111468,3.21,FALSE,14.369301,,9.44825,78.87036111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87036111111111 9.44825, 78.87049999999999 9.45075)"
60,59,2W,T,DB,34,58-59,276.5209192,3.87,FALSE,13.022676,"8°1'48""L",9.45075,78.8705,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87049999999999 9.45075, 78.871 9.453166666666666)"
61,60,,S,DA,34,59-60,272.986728,1.15,FALSE,13.850155,,9.453166667,78.871,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.871 9.453166666666666, 78.87147222222221 9.455472222222221)"
62,61,,S,DA,34,60-61,260.0580976,2.27,FALSE,14.059981,,9.455472222,78.87147222,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87147222222221 9.455472222222221, 78.87188888888888 9.457638888888889)"
63,62,,S,DA,34,61-62,243.6005032,4.18,FALSE,16.191854,,9.457638889,78.87188889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87188888888888 9.457638888888889, 78.87241666666667 9.460194444444443)"
64,63,,T,DB,34,62-63,288.9155272,1.75,FALSE,14.973792,"0°41'24""R",9.460194444,78.87241667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87241666666667 9.460194444444443, 78.8728611111111 9.462333333333333)"
65,64,,S,DA,34,63-64,242.5919032,2.06,FALSE,15.821316,,9.462333333,78.87286111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8728611111111 9.462333333333333, 78.87330555555555 9.464666666666666)"
66,65,,S,DA,34,64-65,261.8762762,3.88,FALSE,14.206911,,9.464666667,78.87330556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87330555555555 9.464666666666666, 78.87383333333332 9.467055555555556)"
67,66,,S,DA,34,65-66,272.0702571,0.96,FALSE,14.730195,,9.467055556,78.87383333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87383333333332 9.467055555555556, 78.87430555555555 9.46936111111111)"
68,67,,S,DA,34,66-67,260.1050878,2.73,FALSE,15.032308,,9.469361111,78.87430556,GOOD,Available,110 KV ,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87430555555555 9.46936111111111, 78.87474999999999 9.471666666666668)"
69,68,2W,T,DB,34,67-68,257.4393655,0.87,FALSE,14.938734,"0°58'12""L",9.471666667,78.87475,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87474999999999 9.471666666666668, 78.87525 9.474083333333333)"
70,69,,S,DA,34,68-69,275.6283233,2.18,FALSE,15.206924,,9.474083333,78.87525,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87525 9.474083333333333, 78.87569444444443 9.476194444444445)"
71,70,,S,DA,34,69-70,236.97596,3.14,FALSE,16.69162,,9.476194444,78.87569444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87569444444443 9.476194444444445, 78.87616666666666 9.4785)"
72,71,,S,DA,34,70-71,261.3566314,2.76,FALSE,15.590129,,9.4785,78.87616667,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87616666666666 9.4785, 78.87666666666667 9.48088888888889)"
73,72,,S,DA,34,71-72,268.8480374,1.07,FALSE,14.0762,,9.480888889,78.87666667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87666666666667 9.48088888888889, 78.87713888888888 9.483277777777777)"
74,73,2W,T,DB,34,72-73,268.0529116,1.72,FALSE,14.239909,"4°54'36""L",9.483277778,78.87713889,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87713888888888 9.483277777777777, 78.87644444444443 9.485555555555555)"
75,74,,S,DA,34,73-74,264.9900809,0.53,FALSE,14.510825,,9.485555556,78.87644444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87644444444443 9.485555555555555, 78.87575 9.487944444444443)"
76,75,,S,DA,34,74-75,275.5146232,2.1,FALSE,15.246158,,9.487944444,78.87575,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87575 9.487944444444443, 78.87511111111111 9.490166666666665)"
77,76,,S,DA,34,75-76,254.2300794,1.34,FALSE,14.868548,,9.490166667,78.87511111,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87511111111111 9.490166666666665, 78.87447222222221 9.492388888888888)"
78,77,,T,DB,34,76-77,256.8995186,1.53,FALSE,14.183137,"0°5'60""R",9.492388889,78.87447222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87447222222221 9.492388888888888, 78.87386111111111 9.494499999999999)"
79,78,,S,DA,34,77-78,243.1052161,3.11,FALSE,16.220554,,9.4945,78.87386111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87386111111111 9.494499999999999, 78.87319444444444 9.496611111111111)"
80,79,,S,DA,34,78-79,243.379494,2.3,FALSE,15.442621,,9.496611111,78.87319444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87319444444444 9.496611111111111, 78.87258333333332 9.498722222222222)"
81,80,,S,DA,34,79-80,243.3513086,1.06,FALSE,16.750555,,9.498722222,78.87258333,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87258333333332 9.498722222222222, 78.87194444444444 9.50088888888889)"
82,81,,S,DA,34,80-81,251.1831202,1.33,FALSE,15.782708,,9.500888889,78.87194444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87194444444444 9.50088888888889, 78.87127777777778 9.503166666666667)"
83,82,,T,DB,34,81-82,260.6383627,0.76,FALSE,15.417637,"10°36'0""R",9.503166667,78.87127778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87127777777778 9.503166666666667, 78.87033333333332 9.505)"
84,83,,S,DA,34,82-83,229.0015369,1.59,FALSE,14.706733,,9.505,78.87033333,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87033333333332 9.505, 78.86916666666666 9.507277777777778)"
85,84,,S,DA,34,83-84,280.8750092,0.07,FALSE,15.158442,,9.507277778,78.86916667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86916666666666 9.507277777777778, 78.86808333333333 9.509361111111112)"
86,85,,S,DA,34,84-85,259.7202502,1.13,FALSE,15.982656,,9.509361111,78.86808333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86808333333333 9.509361111111112, 78.86719444444444 9.511166666666666)"
87,86,,S,DA,34,85-86,221.7772414,1.03,FALSE,16.231256,,9.511166667,78.86719444,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86719444444444 9.511166666666666, 78.86616666666666 9.51325)"
88,87,2W,T,DB,34,86-87,258.1766237,0.03,FALSE,16.810148,"19°55'12""R",9.51325,78.86616667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86616666666666 9.51325, 78.86441666666666 9.514916666666666)"
89,88,,S,DA,34,87-88,266.0123745,0.62,FALSE,16.968567,,9.514916667,78.86441667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86441666666666 9.514916666666666, 78.86261111111111 9.51661111111111)"
90,89,,S,DA,34,88-89,274.8238864,0.8,FALSE,16.740858,,9.516611111,78.86261111,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86261111111111 9.51661111111111, 78.86094444444444 9.518194444444445)"
91,90,,T,DB+3,37,89-90,252.7351288,1.87,FALSE,18.174534,"13°38'60""R",9.518194444,78.86094444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86094444444444 9.518194444444445, 78.8591111111111 9.519250000000001)"
92,91,,S,DA,34,90-91,230.4279848,0.06,FALSE,14.554984,,9.51925,78.85911111,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8591111111111 9.519250000000001, 78.85761111111111 9.520083333333334)"
93,92,,T,DB,34,91-92,189.0505091,0.82,FALSE,15.491993,"19°33'36""L",9.520083333,78.85761111,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85761111111111 9.520083333333334, 78.85613888888888 9.521805555555556)"
94,93,,S,DA,34,92-93,248.6923622,1.89,FALSE,16.977455,,9.521805556,78.85613889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85613888888888 9.521805555555556, 78.85461111111111 9.523611111111112)"
95,94,,T,DB,34,93-94,261.5726927,2.17,FALSE,16.570251,"0°22'48""R",9.523611111,78.85461111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85461111111111 9.523611111111112, 78.85305555555556 9.52538888888889)"
96,95,,S,DA,34,94-95,261.0766806,3.08,FALSE,16.159283,,9.525388889,78.85305556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85305555555556 9.52538888888889, 78.85163888888889 9.527083333333334)"
